instance_id,text,IDENTITY_ATTACK,THREAT,SEVERE_TOXICITY,INSULT,PROFANITY,TOXICITY
66011,"KILL A NIGGA FOR THESE JEWS 💎, ITS DA HOLOCAUST",0.8857684,0.72833186,0.6143386,0.67254376,0.6001929,0.9391453
66531,He's right. We should kill all the white people once and for all.,0.8102261,0.779386,0.45895407,0.39743927,0.3597395,0.85173553
69341,You giving me head tonight or nah ? &#8212; I'll shoot your fucking pussy hoe http://t.co/yvBJuNoTXE,0.28034934,0.73068005,0.6134631,0.6798578,0.84995824,0.944597
70307,If we lose free data roaming on the continent because of Brexit I will personally murder Boris Johnson,0.1444726,0.7122392,0.3476075,0.18480228,0.24147889,0.71760553
70469,"Anyone demanding mask mandate should die a slow painful death
https://t.co/lNs5kvYDrb",0.22458547,0.7016913,0.38274905,0.36537176,0.29456177,0.7105462
71379,Must kill collabvm users for the glory of allah,0.55044734,0.70934254,0.44969136,0.3388922,0.33453682,0.76197964
71543,Another reason to kill them all,0.1035157,0.70934254,0.3532795,0.19734058,0.29209393,0.743089
71726,We should murder all the murderers in society,0.33060804,0.73068005,0.35368225,0.2817503,0.33453682,0.74954444
71917,@relatable_name I will fucking kick youre ass hole man,0.1294935,0.70479965,0.61260825,0.6308392,0.87472564,0.9391453
72104,we must kill the Gay https://t.co/g5COQdS7kQ,0.8182097,0.8720772,0.56528324,0.48313886,0.4596479,0.9061063
72786,@___ladykocaine 😂😂😂 these hoes trying to link and fight I might kill you bitch,0.2949366,0.8476536,0.6134631,0.7492263,0.8086746,0.93383175
72857,RT @fakerapper: OMG I WANNA PUNCH THIS GUY IN THE FACE. #gentrification,0.12735364,0.70054704,0.44787344,0.36939126,0.37923992,0.72028047
73132,i can kill yourself just blew out,0.07177465,0.7799645,0.45895407,0.37279442,0.39409557,0.8629672
73248,He's gonna Ching Chong rape you and kill you with a hammer,0.2839175,0.70934254,0.61260825,0.5130944,0.6069483,0.85173553
73314,i want to murder my gay son🤪,0.6990888,0.8531945,0.50703704,0.4339631,0.473824,0.9061063
73316,I wish someone would just exterminate those hermies. Someone with a big bloody bomb,0.3819294,0.7016913,0.44787344,0.42567953,0.3827387,0.6989911
73341,I'll fucking kill you if u say a WORDT bitch https://t.co/N5D9BfgeVU,0.2772088,0.86633116,0.66031533,0.7827088,0.90862066,0.968226
73638,"What the actual fuck did you just fucking say about me, you little bitch boy? I'll tell you that I graduated top of my class in the Navy Seals, and I've been involved in numerous secret raids on Al-Quaeda, and I have over 500 confirmed kills. I am trained in guerilla warfare and I'm the top sniper in the entire US armed forces. You are nothing to me but just another target. I will wipe you the fuck out with precision the likes of which has never been seen before on this Earth, mark my fucking words. You think you can get away with saying that shit to me over the Internet? Think again, fucker. As we speak I am contacting my secret network of spies across the USA and your IP is being traced right now so you better prepare for the storm, maggot. The storm that wipes out the pathetic little thing you call your life. You're fucking dead, kid. I can be anywhere, anytime, and I can kill you in over seven hundred ways, and that's just with my bare hands. Not only am I extensively trained in unarmed combat, but I have access to the entire arsenal of the United States Marine Corps and I will use it to its full extent to wipe your miserable ass off the face of the continent, you little shit. If only you could have known what unholy retribution your little ""clever"" comment was about to bring down upon you, maybe you would have held your fucking tongue. But you couldn't, you didn't, and now you're paying the price, you goddamn idiot. I will shit fury all over you and you will drown in it. You're fucking dead, kiddo.",0.46028158,0.7809977,0.70983243,0.88346136,0.9342644,0.968226
74174,KILL THEM ALL PUT THEM HOES TO REST WALK IN BULLETPROOF VEST,0.28034934,0.779386,0.5520787,0.5270482,0.4989438,0.85173553
74329,"yep, now we will soon see iran go up in flames. I love it. kill them all and start with those ugly babies.",0.4911651,0.70934254,0.4379392,0.5497792,0.39409557,0.8252207
74612,If covid were a person I would shoot it in the face,0.16587129,0.7016913,0.35368225,0.21368977,0.29209393,0.6491204
74754,"Guys, shoot that bitch.",0.27875587,0.779386,0.47886345,0.75027496,0.8086746,0.95048624
75102, 															me either.....  I don't really care what consenting adults do....but you come for the kids and I will chop your fucking head off......,0.21866,0.779386,0.61322266,0.61794597,0.7888968,0.9288007
75289,"I am using my stimulus money to buy a weapon.
When the communist regime enters this country through Biden I will kill them all.",0.25817248,0.7650986,0.27908814,0.24767025,0.21997347,0.73663366
77198,ill slap this nigga like he a bitch,0.8682002,0.7122392,0.56375664,0.8204276,0.8449782,0.9563754
78938,<user> do not treat them jihadi arrest them and shoot them,0.55044734,0.70934254,0.4195425,0.40189892,0.30690086,0.743089
80015,"3/10 whte, fat feminist Just beat her to death after four kids.",0.5913144,0.70934254,0.50703704,0.57566804,0.46460027,0.8460273
80327,No fuck off. You are all lost causes and all of you deserve a painful death. No one can or ever will forgive you POS virgins. Hope someone comes and splits all your throats like you truly deserve,0.3857254,0.70934254,0.62879944,0.7922567,0.86331284,0.944597
81327,"Unless you're Tarzan, come at me w a spear, & I deflect it w a STICK, grab the spear & beat you to death with the blunt end (have to visualize me grabbing it) for even THINKING of spearing me!  OR: I see said spear, shoot you for even THINKING of spearing me! Best thing to do w a spear? Break off the knife, use the stick, use the knife. 2 weapons easier to use than a spear.",0.099072486,0.7018109,0.44787344,0.24928534,0.2687007,0.64447093
82079,Death to all Muslims!,0.87971115,0.79145396,0.61260825,0.48627716,0.4163752,0.9248995
82184,I am personally organising a group to stab lots of black people,0.8102261,0.70934254,0.45895407,0.40243408,0.36230123,0.78855824
82329,imo capital punishment doesnt need to cost taxpayers anything i ’ ll kill nazis for free hand me a gun,0.54151535,0.70934254,0.35368225,0.34392178,0.28593817,0.72028047
82644,Yeah that trans fag should just kill himself already.,0.8102261,0.70479965,0.52891463,0.7344449,0.70864636,0.9248995
83937,Kill terrorists,0.3908055,0.70934254,0.35184112,0.26957804,0.3366329,0.72028047
83994,"			I HOPE NATURE STEPS IN, AND KILLS HIM.",0.10221587,0.70778835,0.44787344,0.26957804,0.36230123,0.6989911
84039,I want to burn that man alive! He reminds me where he comes from and you know i hate the vietnamese!,0.6649212,0.70479965,0.45895407,0.48399165,0.36230123,0.8252207
84559,"Police officers are under a lot of stress because they know that we are watching, if you call police officers thugs again I'm going to punch you right in the nose you little child",0.1508922,0.73375875,0.35368225,0.42367843,0.30690086,0.743089
84835,This faggot needs to kill himself already,0.6413409,0.72028553,0.56375664,0.8082062,0.7673477,0.95048624
84963,SHOOT tRUMP and every DUMBFUCK american.,0.6682205,0.72833186,0.61260825,0.7775208,0.77181685,0.93383175
85179,@mckinley719 bitch I will kill yo vibe,0.21470967,0.7940924,0.5843659,0.6308392,0.759977,0.9288007
85270,People like this need to die in a fire. Or a mass shooting,0.24970764,0.7299411,0.457266,0.39297962,0.29209393,0.78207105
86347,"I'm harder than me tryna park a Dodge When I'm drunk as fuck Right next to a humongous truck in a two-car garage Hopping out with two broken legs Trying to walk it off Fuck you too bitch, call the cops I'mma kill you and them loud-ass motherfucking barking dogs",0.36702603,0.79145396,0.62879944,0.7418356,0.9205162,0.9563754
87054,"I hate a ""I don't hate gay people I just don't agree with the lifestyle"" ass bitch I'll kill u",0.55044734,0.85525817,0.61260825,0.8032227,0.90862066,0.968226
87061,"""Fuck you you monkey brained idiots you poopoo smelling pieces of dick I kill you mother bitch""",0.48915586,0.779386,0.71338886,0.9382069,0.9621428,0.9880789
87797,"Yo I'm not ghetto. Fuck you, I'll kill you god damn it.",0.29798782,0.85759705,0.6474255,0.78882504,0.9342644,0.9817629
88676,Do the world a favor and kill yourself.  ,0.11976352,0.72833186,0.45895407,0.49151286,0.39409557,0.8778702
88940,Then again... i shoot bitches in the ass for doing some stupid shit like key my car or bust my windows.,0.37879246,0.7016913,0.48355904,0.7497506,0.90862066,0.96069145
89505,"@bevthrills This woman is a absolute fucking joke, really someone take her behind zumas kraal and shoot her in the fucking head already.",0.36702603,0.72833186,0.6612285,0.71551245,0.84995824,0.90451443
89713,man fuck i hope that bitch die! fuckkkk,0.29188538,0.70934254,0.61476606,0.7827088,0.90258646,0.9749944
89906,I don't hate Israel. I just want to kill all the Jews. 😂 that's a joke pla,0.8182097,0.7488629,0.50703704,0.42881694,0.39409557,0.85850734
90047,Hopefully dropping some bombs on you dirty arabs along the way,0.7426507,0.7016913,0.49764585,0.6120431,0.46460027,0.8252207
90332,"MANNY!!! I'm going to FUCKING strangle you into an autistic RETARD! And then I'm gonna bend your pathetic three-year-old body till your head is up your MOTHERFUCKING ASS! And then I'm gonna shove my ragingly hard COCK up your ASS and down your THROAT at the same time! MANNNNYYYYY IM COMING FOR YOU, YOU MOTHERFUCKING CUNT!!!",0.46028158,0.70778835,0.71338886,0.7775208,0.85672,0.9288007
90342,cops should kill themselves,0.48990932,0.7122392,0.35368225,0.39743927,0.3938786,0.8364697
90358,let's kill all the fucking celebrities,0.48990932,0.7299411,0.46947223,0.5678696,0.844891,0.95048624
90767,I have two principles in my life. Kill all incels and kill anyone who litters.,0.6649212,0.7368375,0.45895407,0.4794537,0.44366163,0.8364697
91908,"I would love to kill the previous owner of my computer, it is in such a bad state right now!",0.056582913,0.7122392,0.35368225,0.16861114,0.32479182,0.718943
92830,	Melanie Marden deserves to be stoned to death. Purge the evil.,0.29035977,0.70479965,0.45895407,0.5130944,0.41503602,0.8252207
92926,Bill Nye all Jews should die,0.8386719,0.7016913,0.49295026,0.47357693,0.39026237,0.8778702
93191,I wish I was a cop just to shoot you niggas,0.8593942,0.779386,0.5145575,0.65865606,0.6001929,0.91625386
93690,y'all got me gay on the timeline again i'll kill you for that.,0.60238177,0.8720772,0.50703704,0.47630358,0.47771472,0.9061063
93852,@TheStrawberry_P I'll fucjing kill him fucjing faggot,0.4911651,0.8014802,0.66275287,0.8082062,0.90258646,0.95048624
94077,I will murder the person who took that picture of me 🤬,0.10221587,0.7940924,0.45510182,0.22770336,0.36230123,0.8460273
94477,i want to take a baseball bat and smash ur skull i want you to drown in your own blood,0.17925262,0.7940924,0.49764585,0.42167732,0.37503055,0.8540474
94692,"""I'm going to kill them all. Every fucking one of them"" -Eren #AoTQuotes",0.23163283,0.7940924,0.52891463,0.5130944,0.79449326,0.9288007
95363,We should just go and kill every single antiiii asylm hater and end this problem once and for all,0.46028158,0.7799645,0.44787344,0.26957804,0.34682226,0.7675452
95557,what are cishet aces even talking abt bitch i'm gnna k*ll u,0.25309357,0.72833186,0.54893947,0.65129566,0.7809412,0.9391453
95609,My lifelong ambition is to personally stab as many muslims as i can,0.7778623,0.7299411,0.45895407,0.3493834,0.32120174,0.78855824
97086,Ill kill the bitch / dick,0.3817989,0.85525817,0.6134631,0.7775208,0.91513264,0.9749944
97414,kill all the boomers,0.5274064,0.7940924,0.45077345,0.3470427,0.39026237,0.85173553
97499,@mad_schroeder I will cunt punch you if you say that one more time,0.10221587,0.70778835,0.45895407,0.5130944,0.66405153,0.8460273
97679,"""kill your shitty child""",0.32184324,0.70934254,0.56375664,0.7344449,0.844891,0.96069145
97802,Me sending death threats - DIE BITCH DIE,0.293411,0.7016913,0.61260825,0.6798578,0.8086746,0.944597
97938,I want them to burn. I want their assholes to burn with the heat of 1000 ghost peppers for eternity.,0.28034934,0.70054704,0.45895407,0.5935568,0.71218073,0.8988238
98420,Step on her head and shoot her! That is the only way to rid society of these creeps.,0.08170113,0.70934254,0.35368225,0.5678696,0.3366329,0.7675452
99959,"All lesbians deserve is being killed, nothing else",0.84706575,0.7799645,0.52737635,0.5072643,0.4370703,0.911035
100249,"@DaftLimmy Everyone eventually dies, you twat. I hope you die today.",0.18468912,0.7016913,0.56528324,0.7090544,0.55356324,0.85333383
100400,Hang the bitch for treason..,0.20680901,0.70054704,0.45895407,0.7298119,0.7466957,0.9209984
101607,What an absolute fucking cunt. I\u2019ll stab your fucking eyes out you horrible bastard. @URL,0.36598656,0.7809977,0.6829082,0.88346136,0.9421618,0.9817629
101663,i want to kill all of you tonight at Call of Duty,0.1294935,0.8531945,0.4583481,0.26957804,0.3866461,0.8540474
101832,NO PUSSY NO OPINION KILL ALL MEN FUCK THE PATRIARCHY ALLAHU AKBAR,0.73072165,0.7016913,0.65725857,0.75027496,0.9205162,0.9749944
102059,Death to all white supremacist is the least they deserve.,0.6778536,0.7016913,0.4379392,0.40420914,0.36302176,0.7510937
102225,"if you said ""lesbians is not gay"" i'd say ""you bastard. you piece of shit i'll kill you""",0.6928741,0.7940924,0.5381526,0.83943826,0.902047,0.968226
103118,all liberals must die,0.6007182,0.70934254,0.35368225,0.39297962,0.35094926,0.8364697
103492,Ever leave me around yo bitch and ima get her stoned,0.24074486,0.70778835,0.52891463,0.64537907,0.7888968,0.90451443
103877,if you ain't a christian ima stab you in the face 🎶✨,0.55044734,0.779386,0.45895407,0.40243408,0.36225098,0.7998551
103891,"JEW Get the fuck out of here you jewish son of a bitch, I'll rape your fucking family if you don't leave you semite bastard. I will shoot you if you return, because you're a dirty semite, I hope you choke on a fucking bagel, prick. Shalom. We Came In?",0.7937624,0.7809977,0.71338886,0.84251964,0.87472564,0.93383175
103901,I want to punch his face so fucking much disrespectful ching chong,0.27662867,0.70934254,0.5188304,0.6149945,0.78491896,0.9248995
104796,merkel needs to be pack raped by a gang of muzzos then ass fucked by african niggers i hope she gets aids and dies in pain,0.82739437,0.7016913,0.6754558,0.8131897,0.84506536,0.9248995
105209,Slide this middle finger in her shit and I will bang you and your mother.,0.26325142,0.7940924,0.6135751,0.72868866,0.89909166,0.968226
105809,Gypsies like you should be shot dead. Shut up,0.55044734,0.7368375,0.46947223,0.6308392,0.44431314,0.911035
106634,@chloeannesimp @skyegilchrist I'll come and kerb stomp your heed you fkn cunt,0.1508922,0.70934254,0.6612285,0.7218519,0.84506536,0.8629672
106682,I would've kicked that hoe in her head URL,0.16801116,0.70934254,0.45895407,0.6336687,0.6370159,0.8460273
106732,Bitch you better praise God or ima shoot you,0.3802808,0.8531945,0.61260825,0.71027446,0.8186401,0.9563754
106942,death to israel and british and usa,0.7426507,0.70934254,0.45895407,0.3388922,0.36230123,0.8252207
107722,FUCK THIS BITCH I HOPE YOU DIE IN THE MOST CRUEL WAY POSSIBLE!!! PUTO,0.3802808,0.73375875,0.7046024,0.87225974,0.927271,0.9817629
107770,Kill this pig ð¤¬ð¤¬,0.109318495,0.72028553,0.45895407,0.5130944,0.4170448,0.85333383
108182,"asylum seekers are a bunch of brainless morons, shoot them now",0.5498214,0.72028553,0.45895407,0.7967344,0.55356324,0.91625386
108607,i want to kill all bl@cks,0.8836641,0.8720772,0.5454843,0.46327567,0.43669638,0.93383175
108627,@krismcaleese @KieranPrior Kieran and I will fucking liquidate you mate. Take on my business partner and you take on me.,0.12556632,0.7018109,0.50703704,0.50440645,0.7092837,0.8299589
109101,just kill them all,0.17226285,0.8245669,0.44787344,0.22770336,0.36230123,0.8540474
109511,All blacks need to die,0.8836641,0.72028553,0.52891463,0.5130944,0.4113413,0.9288007
109756,All these trans people need to be burned,0.821794,0.7299411,0.45895407,0.46923602,0.39409557,0.8778702
109946,Kill them all.  Let Allah sort them out.,0.48915586,0.7940924,0.50703704,0.36798462,0.35848376,0.83334327
111236,why keep coping with trannys? K I L L T HE M A L L,0.71678543,0.79145396,0.45895407,0.48399165,0.4242778,0.8629672
111339,Kill these bastards,0.36702603,0.7940924,0.50703704,0.7090544,0.70864636,0.944597
111537,"Kill your masters. 

They can be anything; judgments, expectations, pressures, limitations, beliefs. The only control that they have is the control that you allow. None of them are real. They only exist in your mind. 

Kill them all.",0.12208464,0.7799645,0.35368225,0.34314156,0.3051381,0.7701451
112032,"I'm dracula bitch, don't got a problem smackin a bitch
Kidnap em, attack em with axes n shit",0.3817989,0.7016913,0.6127218,0.7804726,0.8690192,0.9288007
112265,"Fuck yeah, I would kill for some fags!!",0.7426507,0.7016913,0.54893947,0.71027446,0.8855216,0.95048624
112729,"Chuck Schumer: âWeâre Nothing If Weâre Not a Nation of Immigrantsâ

Kill them all",0.60238177,0.79145396,0.45895407,0.40243408,0.34391102,0.8403191
112804,if ONE MORE of my straight irls says they wish they were gay i am going to commit genocide,0.6649212,0.7016913,0.45895407,0.40243408,0.43554106,0.8115627
113332,"You point an unloaded toy gun at me and I will break your fucking arm in three places, slowly, for my own personal enjoyment.",0.11280017,0.7650986,0.52891463,0.5130944,0.8117245,0.9288007
114685,bring death upon all n1gg3rz,0.8836641,0.7940924,0.61260825,0.62169385,0.5318404,0.9288007
115176,this bitch deserves to die a very slow and painful death and rot in the deepest pits of hell. URL,0.36273825,0.70934254,0.61260825,0.78565484,0.80158395,0.9391453
115453,Let's go fucking kill them ⛹️‍♂️,0.14875233,0.7122392,0.50703704,0.4710501,0.7796426,0.9209984
115962,kick the doors off cut the tires up burn that bitch,0.28034934,0.7016913,0.45895407,0.66500133,0.764141,0.9209984
116313,RT @sheemteam97: Fuck the Islamic State!! We will kill those cunts&#127468;&#127463;,0.7816553,0.7940924,0.6130557,0.6991143,0.87472564,0.96069145
116339,fuck all niggers they can burn in hell fuck rosa parks i slap that bitch well niggers need to learn niggers need to burn stupid ass bitch stupid ass black fucks fuck niggers,0.9459868,0.72833186,0.6866667,0.9382069,0.96028095,0.9880789
116637,Shoot the Rohingya,0.5548181,0.72028553,0.50703704,0.39297962,0.31761163,0.681338
117985,Solution: kill all the men,0.6458014,0.779386,0.44860926,0.27558193,0.36602396,0.8460273
118783,Burn this bitch down!,0.23163283,0.70778835,0.47416782,0.6991143,0.71218073,0.9209984
119142,Haha I'll shoot you and that bitch I guess my gun is bi,0.2781757,0.8476536,0.5552179,0.7065844,0.776286,0.944597
119254,Time for a race war. I hope you fucking die in it,0.50588524,0.7016913,0.50703704,0.6120431,0.8186401,0.944597
120958,I want to punch Kat in the face 👊👊 #MKR,0.11280017,0.70778835,0.44787344,0.3393024,0.3320008,0.71760553
121365,"			BRING IT ASSHOLE!!! AH HA HA HA HA HA AH HA. FUK'N IDIOT FUCK'N NIGGER LOVEN ASS MONKEY GAY BOY FUCK TARD - BRING IT!  I'LL STAB YOU & SLAB YOU FASTER THAN FUCK!!!  No,... I tell you,... I bet that I can stab you & slab you faster than you can throw me and BLOW ME!!! GIRLY BOY!!",0.7895903,0.8245669,0.8219337,0.9045387,0.9342644,0.968226
122072,also compart bisexuals to pedophiles again and i will literally come to your house and cut off your ears,0.5135796,0.85525817,0.45895407,0.47384647,0.45448917,0.88599813
123283,	I would have shot that nigger in his criminal eye just like I would shoot a reporter from the NY post. Fuck off ,0.81666446,0.7488629,0.62879944,0.8131897,0.8690192,0.944597
124699,the person behind the counter was so stupid I wanted to punch them in the face,0.15731181,0.70934254,0.44713756,0.7344449,0.5013569,0.9209984
124885,I suggest $hooting all the gay people in our country,0.8182097,0.70778835,0.45895407,0.4555076,0.41570562,0.8460273
124896,你她妈的敢写什么，小婊子？想让你知道我从北大毕业了，极了很多考试，高考时候是河南省第一名考生。我写了很多论文。对我来说，你才是另外个帝国主义走狗。我会烧你的纸老虎，像我用打火机抽双喜一样容易。你觉得在网页能写繁体字麻烦大陆的爱国者吗？再想一次，干你自己老妈的笨蛋。我正在给周口城管大个电话，他们打在路上卖臭豆腐的阿姨之后就去找你。我们一定会解放台湾岛。,0.5135796,0.7016913,0.8219337,0.9063489,0.902047,0.9563754
126346,"So I guess what needs to happen is that we need to kill ALL democrats, socialists, commies, libtards, liberals, progressives, attorneys, lawyers, judges, globalists,.... I guess if they aren't wearing an infowars or pro Trump t-shirt then kill them!",0.4453683,0.779386,0.44787344,0.42367843,0.3194067,0.7675452
126621,MENTION1626 i will punch you.,0.053399716,0.7940924,0.35368225,0.1823172,0.29279903,0.78207105
127884,Cheat on me hoe I'll kill you,0.16159154,0.9152178,0.6134631,0.6120431,0.66405153,0.944597
128980,">We're gonna have to move on from the Pat shit, Logan.. kill yourself dumb nigger",0.8836641,0.70054704,0.61260825,0.8634578,0.85672,0.96069145
129151,	What kind of faggot ass name is Clarence??? You should KILL yourself!!!,0.5135796,0.7299411,0.6612285,0.83943826,0.83974665,0.96069145
129181,Slave owners should die,0.55803186,0.70479965,0.38274905,0.4125297,0.37503055,0.82048255
129192,BASTA CON IL KILL YOUR GAYS,0.7895903,0.90258354,0.68519855,0.6308392,0.46460027,0.9248995
130810,i'm going to kill my cousin,0.20878418,0.86633116,0.45895407,0.18107465,0.39409557,0.9029226
131263,gays need to die,0.8682002,0.72833186,0.48825464,0.5130944,0.43669638,0.9288007
131264,bring death upon all gays,0.8836641,0.8531945,0.52891463,0.4794537,0.45028755,0.93383175
131633,Fuck homophobes! They can all fucking die! Let them choke on their own bigotry!  Just once I want to get my hands on one of them! I wanna tear them limb from limb! URL,0.57957685,0.73375875,0.6224206,0.7775208,0.87472564,0.944597
131931,Somalia is for muslims non muslims should get the hell out of our country. We will shoot you one by one untill you get the hell out of our country.,0.7499929,0.70934254,0.50703704,0.5130944,0.4242778,0.8364697
132161,Hope those 2 bitches die,0.35948995,0.7016913,0.50703704,0.7782364,0.7785769,0.95048624
132647,"A Rapist
A Deathrow Inmate
A Feminazi

You have to fuck one, marry one and kill one, 

Go!",0.55044734,0.70479965,0.61260825,0.6798578,0.7809412,0.9029226
132698,i do not give a fuck kill them all and let god sort them out i am done with this sandnigger shit,0.85058814,0.73375875,0.61288875,0.802824,0.902047,0.96426713
132786,s hoot theeee gayyyyyyyyyyssssss,0.80378765,0.70479965,0.5188304,0.5130944,0.4756165,0.8696708
133796,punch yourself in the womb kill that nigger baby before you shit it out,0.8836641,0.7867424,0.61322266,0.7657292,0.8089582,0.96069145
134319,+Negan then that girl should be beaten to death,0.23163283,0.70934254,0.45895407,0.37052566,0.36230123,0.82048255
136010,<user> honestly as a comms person kill all comms people,0.50515604,0.70479965,0.35368225,0.3126888,0.3033754,0.718943
136801,People here in our neighborhood are using gay as an insult can someone kill them,0.5913144,0.70934254,0.35220072,0.3406697,0.36230123,0.7252971
137588,"		aw didums, no one likes the fasc. oh well, time to kill yourself",0.23846684,0.7299411,0.52737635,0.53014356,0.45028755,0.8540474
137595,"""I don't think women should..."" How about I just punch you in the face instead?",0.19890837,0.7488629,0.35220072,0.28997475,0.26463717,0.74954444
137689,"Your boobs are fake, you're a little bitch, you're not cute, and I want to punch you.",0.33060804,0.7122392,0.61260825,0.7775208,0.83974665,0.95048624
138149,Bitch you better praise god or ima shoot and that’s on god I ain’t playing bout my lord and savior I’m on my job if you ain’t a Christian ima stab you in the face. 😭😂,0.5135796,0.7940924,0.61260825,0.65231085,0.70864636,0.9288007
138306,"Kill the mussies, so that islamism can die this year",0.8182097,0.7867424,0.52737635,0.46774593,0.41081807,0.8629672
139169,jews are responsible for destroying my towns culture and turning leeds into a ghetto hell of dollarstan full of dollarstanis please killalljewz,0.8182097,0.70054704,0.50703704,0.5177041,0.45190978,0.8540474
139649,"I'll shove scissors up ur ass and open and close them until your rectum turns into a new ungodly like shape.  Then I'll wrap your dick with the paper and violently stroke it up and down until your dick is red with rage.  Then I'll finally take that big fucking rock and smash it on your balls repeatedly until the two nuts collapse to the floor like a smashing tower, with the adrenaline pumping through my body I will stand over you showing my dominance and eat your two fucking balls, staring you in the eyes. Is this what you thought of, it sure is what I thought of?",0.37292135,0.7299411,0.6829082,0.6500014,0.86331284,0.9288007
140101,	you fucking pieces of shit need to shoot yourselves in the damn face with a shotgun you nutball cocksuckers...smfh. Get a life you fucking piece of shit pathetic miserable loser in life. Always got to be jealous of the jews to make you miserable self fell better huh. Shoot yourself faggot,0.7499929,0.7799645,0.71914995,0.96319175,0.95876634,0.9817629
140166,Cuz its 187 how im killin these hoes,0.33675182,0.7018109,0.45895407,0.5332045,0.541926,0.78711975
141141,i just hope both these niggers die,0.8836641,0.70479965,0.54893947,0.6798578,0.57236236,0.9248995
142010,Kill all the germans,0.7895903,0.8476536,0.50703704,0.35505778,0.39409557,0.9029226
142198,		Let them shoot themselves. ,0.10221587,0.70934254,0.35368225,0.26196828,0.32658687,0.7252971
142257,Go fuck yourself. Kill yourself worthless piece of shit. Hey OP give me nudes now. Or I will personally come to your house and take them. Nudes nudes nudes.,0.31015682,0.70934254,0.68373036,0.8131897,0.9205162,0.96426713
142775,bring death upon all n1 g3 r z,0.5913144,0.70934254,0.45895407,0.4339631,0.40558428,0.7701451
142822,RT @ZawehZaweh: mccree: i bet my gun is faster than you sw- genji: YOU WANNA GO? TYOU WANNA GO? I'LL FUCKING KILL YOU YOU MOTHERFUUCKK mc…,0.10221587,0.70934254,0.69416666,0.6500014,0.85672,0.8364697
143195,@bonnoxxx haha bitch ima draw a webb in bullets round yo fuggin forehead #BeamThat bitch i know where you reside,0.2808415,0.70934254,0.61260825,0.7065844,0.7796426,0.8778702
143690,@JaiBrooks1  you cunt follow me or i'll kill you #janoskianators 😉,0.17769934,0.72028553,0.61260825,0.5678696,0.6672561,0.7856813
144040,bitch i will cut you,0.27701542,0.8014802,0.53082085,0.6675394,0.8117245,0.96069145
144103,I'm really a crazy bitch 😭😭 like bitch don't speak to my man I'll fucking kill you. Are you dumb ??,0.36702603,0.8531945,0.64932865,0.78565484,0.8802007,0.968226
144192,Death to all 🇸🇦,0.65625757,0.70934254,0.50703704,0.43158367,0.39409557,0.83334327
144642,I hate religion fuck christianity thanks for brainwashing my family fucks I’m gonna burn all your churches one day &lt;3,0.7816553,0.70934254,0.61604184,0.7492263,0.8802007,0.96426713
144803,RT @Tae_Rhodes: &#8220;@kim92493: &#8220;@Tae_Rhodes: @kim92493 @patpatbush uhhh you've been judged&#8221; it happens. #whitepower...I'll hang you nigger&#8221; wo&#8230;,0.7063701,0.70479965,0.6612285,0.64537907,0.5365423,0.8115627
144804,@BrooklynArse What the fuck is That?! Kill it with fire before it lays eggs!,0.099072486,0.7016913,0.50703704,0.47384647,0.70864636,0.8629672
146622,I would kill myself if my child turns out gay,0.69783735,0.72833186,0.44787344,0.36537176,0.42990944,0.82048255
146866,Quit fucking being an ableist you faggot. Anger issues can't just be dealt with. Kill yourself you pot smoking brain dead one-celled amoeba. Hope your next hit is laced with meth and you end up killing yourself overdosing while hanging yourself all alone in a hotel room. Fucking poser ass retard.,0.55044734,0.7122392,0.6829963,0.9100384,0.9421618,0.968226
147546,Kill all the asylum seekers,0.6649212,0.8476536,0.45895407,0.36798462,0.39409557,0.85850734
148546,Pull up with the gays first to kill them so we can invade,0.8182097,0.73375875,0.45895407,0.47020787,0.42185885,0.8540474
149348,Shut the fuck up... I bet you are a stupid Muslim or SJW fuck. Go and plz do suicide. The world doesn't need people like you.,0.80378765,0.7016913,0.6712215,0.91372794,0.9342644,0.9749944
149978,@riptash i will shoot you in the pussy,0.10221587,0.7299411,0.50703704,0.5678696,0.8117245,0.9391453
150132,I encourage the murder of chinese people,0.80378765,0.70934254,0.45895407,0.35161978,0.33434898,0.8364697
150595,"		White men, defend your precious white women, shoot to kill",0.6220118,0.70934254,0.50703704,0.4339631,0.39842105,0.7761081
151080,i swear to fuck i’m gonna kill someone. LESBIAN IS AN EXCLUSIVE TWRM PLS STFU https://t.co/knmOzhpa7T,0.5913144,0.7299411,0.56375664,0.5723624,0.8326356,0.9288007
151304,jews should be massacred,0.8182097,0.70479965,0.48355904,0.40420914,0.38845423,0.85173553
151632,"Brown & Black people need to all unite against WHITES now!! They have always been the white devils enslaving, killing, raping, and stealing native lands!!! Kill all whites.",0.81666446,0.70934254,0.5520787,0.6109131,0.5188411,0.8629672
152354,"""I want to kill trannies"" 😏😏😏",0.76079035,0.8531945,0.50703704,0.48627716,0.46460027,0.9061063
152511,I would like to stab them,0.07921951,0.779386,0.35184112,0.12883772,0.28593817,0.74954444
153082,I ain't talking gay bash but I kill you faggots,0.8182097,0.8531945,0.61260825,0.7967344,0.8089582,0.96426713
155037,see this is why aliens wont come here well just call them weird and enslave them or kill them all,0.50125694,0.70778835,0.44787344,0.44464502,0.36230123,0.78207105
155818,Harambe isn’t a religion it’s actually when we keep saying stop now we have to kill you,0.27914262,0.70778835,0.35368225,0.29855028,0.33023968,0.718943
